"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"80","@esebhomen Lol even you too <U+0001F923><U+0001F923><U+0001F923> common nah you suppose fight for me at least",FALSE,0,"esebhomen",2023-04-28 09:49:16,FALSE,"1651877916295266304","1651886288117673984","3006363231","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","its_ola",0,FALSE,FALSE,NA,NA
"81","@7hzExperience Ola.....Happy Deep House Friday<U+0001F44A>",FALSE,0,"7hzExperience",2023-04-28 09:49:15,FALSE,"1651833033580789761","1651886286146240512","1452521962266365956","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dip_House",0,FALSE,FALSE,NA,NA
"82","RT @Ola_Crrypt: $200 Giveaway Sponsored by $Caesar 

<U+0001F538>Follow @Caesarmemecoin <U+0001F514>

<U+0001F539>Follow @Ola_Crrypt <U+0001F514>

<U+2747><U+FE0F>Like, Retweet &amp; Tag 3 friend

<U+2705>Joi…",FALSE,0,NA,2023-04-28 09:49:07,FALSE,NA,"1651886251975352320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cryptoflaree",216,TRUE,FALSE,NA,NA
"83","@InibeheEffiong you couldn't differentiate a caution from a threat, yet you are a lawyer.",FALSE,0,"InibeheEffiong",2023-04-28 09:48:48,FALSE,"1651862572998467589","1651886172057096193","507351120","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ola_alademuniru",0,FALSE,FALSE,NA,NA
"84","@ola_supports But when will the #harassment calls by @ola stop?",FALSE,0,"ola_supports",2023-04-28 09:48:43,FALSE,"1650343735132127232","1651886151030960128","2542889478","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_anjalipal",0,FALSE,FALSE,NA,NA
"85","RT @peysAFI1: If moodswings isn’t on the setlist…

Moods won’t be the only thing swinging <U+0001F93A>",FALSE,0,NA,2023-04-28 09:48:41,FALSE,NA,"1651886140310290434",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_irwin",45,TRUE,FALSE,NA,NA
"86","RT @taadelodun: #JOBALERT  If you can’t apply, Please RT, let's help each other grow      

Some VISA SPONSORSHIP positions available if al…",FALSE,0,NA,2023-04-28 09:48:32,FALSE,NA,"1651886105476620290",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_rankin",51,TRUE,FALSE,NA,NA
"87","I had already paid the driver Rs 308 in cash since online payment wasn’t possible. But still it is showing payment… https://t.co/k9pBSMcl5G",FALSE,0,NA,2023-04-28 09:48:30,TRUE,NA,"1651886096509456384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AsheshChoudhury",0,FALSE,FALSE,NA,NA
"88","RT @wetriumphstill: In all sincerity, the common man in the SE benefited more under APC 8 yrs than PDP 16 yrs.

PDP should stop telling us…",FALSE,0,NA,2023-04-28 09:48:20,FALSE,NA,"1651886053366681601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ola_subomi01",168,TRUE,FALSE,NA,NA
"89","RT @omnia_protocol: OMNIA is partnering with #Ola (@Sin7y_Labs)<U+0001F44C>  

Ola, a ZKVM-based high-performance L2, is on a mission to help people g…",FALSE,0,NA,2023-04-28 09:48:17,FALSE,NA,"1651886041920425984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SluisRemco",14,TRUE,FALSE,NA,NA
"90","RT @Anil_kumar65: @bhash Found this video on social media. Love how everyone is enjoying ola's party mode.<U+0001F60D><U+0001F973><U+0001F60E> https://t.co/MT4koy13su",FALSE,0,NA,2023-04-28 09:47:59,FALSE,NA,"1651885965236113408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","atherenergy_",1,TRUE,FALSE,NA,NA
"91","RT @Ola_Crrypt: $200 Giveaway Sponsored by $Caesar 

<U+0001F538>Follow @Caesarmemecoin <U+0001F514>

<U+0001F539>Follow @Ola_Crrypt <U+0001F514>

<U+2747><U+FE0F>Like, Retweet &amp; Tag 3 friend

<U+2705>Joi…",FALSE,0,NA,2023-04-28 09:47:52,FALSE,NA,"1651885937700270080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Laa_imani",216,TRUE,FALSE,NA,NA
"92","@ShereenBhan @bhash @OlaElectric @Olacabs #CNBCTV18Exclusive | Ola Cabs had plans of going public in the first half… https://t.co/pZQxTPsxTQ",FALSE,0,"CNBCTV18News",2023-04-28 09:47:51,TRUE,"1651885520321155073","1651885933569126402","631810714","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CNBCTV18News",0,FALSE,FALSE,NA,NA
"93","@bhash Excellent. Make him ambassador of Ola",FALSE,0,"bhash",2023-04-28 09:47:49,FALSE,"1651843511489302528","1651885922781401089","16489912","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mallika57086074",0,FALSE,FALSE,NA,NA
"94","@dokubohilda @MTNNG @fccpcnigeria (FEDERAL COMPETITION AND CONSUMER PROTECTION COMMISSION) and @NgComCommission . H… https://t.co/eJ2fdImxpZ",FALSE,0,"dokubohilda",2023-04-28 09:47:46,TRUE,"1651869341325860864","1651885911859142664","2362639225","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meg_Ola_Essien",0,FALSE,FALSE,NA,NA
"95","For the first time in about 3 months I have zero pre match stress or anxiety! It’s a nice, if not disconcerting, feeling! #WxmAFC #UTST",FALSE,1,NA,2023-04-28 09:47:38,FALSE,NA,"1651885878149537792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nic_Nac_Ola",0,FALSE,FALSE,NA,NA
"96","@ola_supports @bhash @Ola_Delhi @Ola_Mumbai @bhash it's already 8 days from 21st April 2023 and still not getting a… https://t.co/G8m2tZb19D",FALSE,1,"ankitsrihbti",2023-04-28 09:47:34,TRUE,"1651885464515649536","1651885861259149313","113992269","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ankitsrihbti",0,FALSE,FALSE,NA,NA
"97","@meg_Ola_Essien Madam is just a disgrace to the motherhood!",FALSE,0,"meg_Ola_Essien",2023-04-28 09:47:22,FALSE,"1651864078984396800","1651885812391329792","1279106233933406209","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DennisESTHER14",0,FALSE,FALSE,NA,NA
"98","@IamDannyben When he never dey buga<U+0001F602>",FALSE,0,"IamDannyben",2023-04-28 09:47:10,FALSE,"1651860521916694529","1651885762416189442","1214571908395651073","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ola_dar_yhor",0,FALSE,FALSE,NA,NA
"99","RT @bhash: Wow didn’t imagine any scooter will be able do this<U+0001F92F>

And please don’t try it at home <U+0001F642>

The Ola S1 #BuiltToPerfection https://t…",FALSE,0,NA,2023-04-28 09:47:08,FALSE,NA,"1651885751423107072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mallika57086074",44,TRUE,FALSE,NA,NA
"100","@clemcherry_ slayed as always x",FALSE,0,"clemcherry_",2023-04-28 09:46:33,FALSE,"1651885055889874945","1651885605456936960","2411008680","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pv_ola",0,FALSE,FALSE,NA,NA
"101","RT @omnia_protocol: OMNIA is partnering with #Ola (@Sin7y_Labs)<U+0001F44C>  

Ola, a ZKVM-based high-performance L2, is on a mission to help people g…",FALSE,0,NA,2023-04-28 09:46:30,FALSE,NA,"1651885594417479680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","zhowka",14,TRUE,FALSE,NA,NA
"102","@Ore_akiinde If you don’t beg how will your network reflect on your net worth? You will force them or steal from them?",FALSE,0,"Ore_akiinde",2023-04-28 09:46:26,FALSE,"1651878677104173057","1651885574993637376","729374311878922240","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Aguero",0,FALSE,FALSE,NA,NA
"103","@paragayoudothis The code no dey go",FALSE,0,"paragayoudothis",2023-04-28 09:46:24,FALSE,"1651884788125401093","1651885566420475905","1519689912886378496","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",0,FALSE,FALSE,NA,NA
"104","@meg_Ola_Essien @abikedabiri represents the total incompetent and dysfunctional state of APC govt of @MBuhari a man… https://t.co/aHkI0Wxc0z",FALSE,0,"meg_Ola_Essien",2023-04-28 09:46:17,TRUE,"1651864078984396800","1651885538612477952","1279106233933406209","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NFPJNig",0,FALSE,FALSE,NA,NA
"105","@ShereenBhan @bhash @OlaElectric @Olacabs #CNBCTV18Exclusive | While talking about subsidies in the #EV space, Ola… https://t.co/Wry9exEwbj",FALSE,0,"CNBCTV18News",2023-04-28 09:46:13,TRUE,"1651885335679488000","1651885520321155073","631810714","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CNBCTV18News",0,FALSE,FALSE,NA,NA
"106","@clemcherry_ we love it!!",FALSE,0,"clemcherry_",2023-04-28 09:46:03,FALSE,"1651885055889874945","1651885478285656069","2411008680","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pv_ola",0,FALSE,FALSE,NA,NA
"107","@ola_supports @bhash @bhash @ola_supports @Ola_Delhi @Ola_Mumbai 
All the employees who are working with ola are li… https://t.co/MkWTzLZFen",FALSE,1,"ankitsrihbti",2023-04-28 09:45:59,TRUE,"1651878026387357697","1651885464515649536","113992269","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ankitsrihbti",0,FALSE,FALSE,NA,NA
"108","@utdreport @SamiMokbel81_DM Lol for a 30 year old player that has 1 year left on his contract?",FALSE,0,"utdreport",2023-04-28 09:45:56,FALSE,"1651884397166055424","1651885449202286593","2430359540","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HI_ola",0,FALSE,FALSE,NA,NA
"109","RT @Views09: Any finger that retweets, your pocket will not run dry in this month of AUGUST<U+0001F932><U+0001F3FD><U+2764><U+FE0F>",FALSE,0,NA,2023-04-28 09:45:48,FALSE,NA,"1651885418118250498",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Wealth001",118817,TRUE,FALSE,NA,NA
"110","It’s not expensive 
You are not the target audience",FALSE,9,NA,2023-04-28 09:45:30,FALSE,NA,"1651885339554791425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hybrid_Ola",0,FALSE,FALSE,NA,NA
"111","#CNBCTV18Exclusive | In an #exclusive interview with @ShereenBhan, Ola CEO @bhash says that they can make all the t… https://t.co/INUAtGJ2U3",FALSE,3,NA,2023-04-28 09:45:29,TRUE,NA,"1651885335679488000",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CNBCTV18News",0,FALSE,FALSE,NA,NA
"112","@ola_bode42 Lol imagine",FALSE,0,"ola_bode42",2023-04-28 09:45:26,FALSE,"1651854557515853826","1651885323771600896","1169195310918361089","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alade_adeshola",0,FALSE,FALSE,NA,NA
"113","Hi @ola @ola_supports My niece and my wife were travelling in this car. This guy literally misbehaved and used slan… https://t.co/dTFWdwc6nX",FALSE,3,NA,2023-04-28 09:45:17,TRUE,NA,"1651885287658733569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kailashctc",5,FALSE,FALSE,NA,NA
"114","Your Excellency sir @elrufai i watch Mr. Dan Kunle on ARISE Tv this morning Analysis on NNPC, Ajaokuta &amp; Delta Stee… https://t.co/0lmNSeL3QD",FALSE,0,NA,2023-04-28 09:44:49,TRUE,NA,"1651885168729178114",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ola_alademuniru",0,FALSE,FALSE,NA,NA
"115","@bhash An orthodox delay of my ola
Please respond me sir. https://t.co/6oZqW9aY6o",FALSE,0,"bhash",2023-04-28 09:44:34,FALSE,"1651843511489302528","1651885106972491776","16489912","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pintush7",0,FALSE,FALSE,NA,NA
"116","RT @bhash: Wow didn’t imagine any scooter will be able do this<U+0001F92F>

And please don’t try it at home <U+0001F642>

The Ola S1 #BuiltToPerfection https://t…",FALSE,0,NA,2023-04-28 09:44:25,FALSE,NA,"1651885067348869120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vikramsingh112",44,TRUE,FALSE,NA,NA
"117","@OlaElectric While updatong ola care plan facing error
Code 11141
And ur custom care number not connected till now since i buy scooter",FALSE,0,"OlaElectric",2023-04-28 09:44:24,FALSE,"1590311283714248707","1651885062449946625","1051810595954147329","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dd85cb161e6547c",0,FALSE,FALSE,NA,NA
"118","@ola_supports You guys started again. Can you please stop it now? I don't want anything from you.
@bhash",FALSE,0,"SsanjayPrince",2023-04-28 09:44:16,FALSE,"1646855899724791809","1651885029755355136","561397632","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SsanjayPrince",0,FALSE,FALSE,NA,NA
"119","@OlaElectric Arvind Kp's stunts prove Ola's scooters are more than just commuter vehicles.",FALSE,0,"OlaElectric",2023-04-28 09:44:10,FALSE,"1651860233919291393","1651885003389927424","1051810595954147329","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ranjeetguptta",0,FALSE,FALSE,NA,NA
"120","RT @EvotionScents: Ola <U+0001F44B>

A 3 piece for the gentlemen - Cologne, Body Wash and Body Spray. Clean Slate or Teakwood. Pick one <U+0001F601> https://t.co…",FALSE,0,NA,2023-04-28 09:44:02,FALSE,NA,"1651884973836718085",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","earnestmakau",10,TRUE,FALSE,NA,NA
"121","@ola_supports I had already paid the driver Rs 308 in cash since online payment wasn’t possible. But still it is sh… https://t.co/ss7SdzisUQ",FALSE,0,"ola_supports",2023-04-28 09:43:56,TRUE,NA,"1651884948100628481","2542889478","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AsheshChoudhury",0,FALSE,FALSE,NA,NA
"122","@MiracleAyomid11 @instablog9ja Lol, Not trying to defend anything here and I’m not a religion fanatic as you think.… https://t.co/MrKq4YvhNl",FALSE,1,"MiracleAyomid11",2023-04-28 09:43:53,TRUE,"1651883093219745793","1651884934494035968","1584431655116328960","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Aguero",0,FALSE,FALSE,NA,NA
"123","RT @gazelliott2: Stay away you glazer ass licking fraud #GlazersOut @INEOS #NoToIneos https://t.co/KC1MM7EFtl",FALSE,0,NA,2023-04-28 09:43:40,FALSE,NA,"1651884879045435394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Qadr_ola",71,TRUE,FALSE,NA,NA
"124","@realsokoga Just dey play <U+0001F602><U+0001F602><U+0001F602>",FALSE,0,"realsokoga",2023-04-28 09:43:38,FALSE,"1651882310894075904","1651884869515988993","2182179142","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Ola_mee_",0,FALSE,FALSE,NA,NA
"125","@porobertdev It's a udemy course I'm currently taking...if you're interested you can dm me for the info.
Thanks Robert!",FALSE,0,"porobertdev",2023-04-28 09:43:29,FALSE,"1651881047649406981","1651884833549832192","1644191671754584064","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_oyewole_ola_",0,FALSE,FALSE,NA,NA
"126","@Ola__TUNDE With 3m you can get yourself a job. Although it might not be a professional one, but one of those maniac jobs.",FALSE,0,"Ola__TUNDE",2023-04-28 09:43:25,FALSE,"1651830914232590336","1651884815480770563","304362089","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BasrajGlobal",0,FALSE,FALSE,NA,NA
"127","@ola_bode42 Try first",FALSE,0,"ola_bode42",2023-04-28 09:43:15,FALSE,"1651854557515853826","1651884775542595584","1169195310918361089","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MYM_GALLERY_NG",0,FALSE,FALSE,NA,NA
"128","RT @bhash: Wow didn’t imagine any scooter will be able do this<U+0001F92F>

And please don’t try it at home <U+0001F642>

The Ola S1 #BuiltToPerfection https://t…",FALSE,0,NA,2023-04-28 09:43:15,FALSE,NA,"1651884775060406273",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RathoreDeepesh",44,TRUE,FALSE,NA,NA
"129","@Ola_Aguero @instablog9ja na alfa do jazz pass for yahoo boys and criminals o.",FALSE,0,"Ola_Aguero",2023-04-28 09:43:14,FALSE,"1651875757390458882","1651884770517811201","1024038353077972992","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AkinOluTayo",0,FALSE,FALSE,NA,NA
"130","@Lojaymusic Happy birthday lojay<U+0001F389>",FALSE,0,"Lojaymusic",2023-04-28 09:43:14,FALSE,"1651865530205184002","1651884769926414336","216687915","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ola_dar_yhor",0,FALSE,FALSE,NA,NA
"131","RT @UtdChronicle: <U+0001F6A8><U+0001F1F6><U+0001F1E6> | Sheikh Jassim remains the most likely bid to be successful should a full sale take place. 

[via @TelegraphSport] #…",FALSE,0,NA,2023-04-28 09:43:04,FALSE,NA,"1651884726561415168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Qadr_ola",88,TRUE,FALSE,NA,NA
"132","RT @dokubohilda: Looking at getting 5G speed from @MTNNG router, look else where or get ready for the  frustration. Their Help desk is usel…",FALSE,0,NA,2023-04-28 09:43:02,FALSE,NA,"1651884718407778304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meg_Ola_Essien",75,TRUE,FALSE,NA,NA
"133","@PIDOMNIGERIA Under Elon musk Twitter, no freedom of speech",FALSE,0,"PIDOMNIGERIA",2023-04-28 09:42:55,FALSE,"1651865480624328704","1651884691069231106","1388812043537506305","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ola_priceless",0,FALSE,FALSE,NA,NA
"134","@Ola_Crrypt Community manager",FALSE,0,"Ola_Crrypt",2023-04-28 09:42:54,FALSE,"1651660047221399555","1651884685553696776","1506909333740826628","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KING_FUTURES9",0,FALSE,FALSE,NA,NA
"135","Facing software isue when updating ola care plan and your customer care number never connected till now since i buy… https://t.co/RLlLfXcPKo",FALSE,0,NA,2023-04-28 09:42:35,TRUE,NA,"1651884607514755072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dd85cb161e6547c",0,FALSE,FALSE,NA,NA
"136","RT @GodisforReal1: God is good.",FALSE,0,NA,2023-04-28 09:42:31,FALSE,NA,"1651884591471312898",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Wealth001",995,TRUE,FALSE,NA,NA
"137","@AmanKum65439571 @OlaElectric @bhash @OlaElectric 
@bhash : fraud company, Paid for RSA, and was valid for 1 year,… https://t.co/5uKai3CUBX",FALSE,0,"AmanKum65439571",2023-04-28 09:42:29,TRUE,"1651881966755807232","1651884580029493249","1535157462583869440","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","caanshutiwari",0,FALSE,FALSE,NA,NA
"138","RT @GodisforReal1: I am grateful for all the good that God does for me every day. <U+0001F64F><U+0001F64F><U+0001F64F>",FALSE,0,NA,2023-04-28 09:42:27,FALSE,NA,"1651884572139827202",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Wealth001",444,TRUE,FALSE,NA,NA
"139","RT @Avotujohnson1st: Follow us live 
@Avotujohnson1st https://t.co/Rdmpb1bNOy",FALSE,0,NA,2023-04-28 09:42:25,FALSE,NA,"1651884565676400641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meg_Ola_Essien",2,TRUE,FALSE,NA,NA
"140","RT @benny7gg: M A D E  H I S T O R Y<U+2757><U+FE0F>

#BurnaBoyMSG.
#BurnaBoyMSGAt1.

 https://t.co/aRREMOPBPr",FALSE,0,NA,2023-04-28 09:42:23,FALSE,NA,"1651884555119255552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Wealth001",70,TRUE,FALSE,NA,NA
"141","@ola_supports @bhash how long does it really take to resolve this issue?? Before I escalated it, your CS guys were… https://t.co/a2zqsjKvx7",FALSE,0,"ola_supports",2023-04-28 09:42:15,TRUE,"1650845200921645058","1651884524127789056","2542889478","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chinmaya1007",0,FALSE,FALSE,NA,NA
"142","@ankita_aca12596 @OlaElectric @OlaElectric  
@bhash  : fraud company, Paid for RSA, and was valid for 1 year, now t… https://t.co/bLjfVHsTyl",FALSE,0,"ankita_aca12596",2023-04-28 09:42:06,TRUE,"1651882915914223616","1651884485976412163","1647089545601744898","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","caanshutiwari",0,FALSE,FALSE,NA,NA
"143","RT @dndourdreams: scaring the pigeons",FALSE,0,NA,2023-04-28 09:42:06,FALSE,NA,"1651884484172627968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gory_ola",2,TRUE,FALSE,NA,NA
"144","@ola_supports what is going on. Ola rider is calling before ride and asking for more money why? Is there any code o… https://t.co/3UgEADejvh",FALSE,0,"ola_supports",2023-04-28 09:42:01,TRUE,NA,"1651884462723198976","2542889478","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amrendrazad",0,FALSE,FALSE,NA,NA
"145","@ola_bode42 Try am na",FALSE,0,"ola_bode42",2023-04-28 09:41:56,FALSE,"1651854557515853826","1651884443781439491","1169195310918361089","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dapothewitty",0,FALSE,FALSE,NA,NA
"146","@kmlvrma56 Hi, further to our discussion, the home visit charges are essential unless you are subscribed to Ola Car… https://t.co/0qxHH32WEr",FALSE,0,"kmlvrma56",2023-04-28 09:41:52,TRUE,"1651787570366545920","1651884426576695299","1335252473804558343","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","OlaElectric",0,FALSE,FALSE,NA,NA
"147","@BHKspeaks Ola hu Uber. Ola is all knowing and all merciful!!",FALSE,1,"BHKspeaks",2023-04-28 09:41:41,FALSE,"1651882571796742144","1651884379877298177","2878341252","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JayTeeTee22",0,FALSE,FALSE,NA,NA
"148","RT @belleninato14: Ola!!!!! Will be releasing the au this weekend, so watch out!!<U+0001F440>

#DonnyPangilinan | #BelleMariano 
#DonBelle | #DONBELLE…",FALSE,0,NA,2023-04-28 09:41:23,FALSE,NA,"1651884306456014848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amiliyadb",3,TRUE,FALSE,NA,NA
"149","RT @JayMoyia: I may have been born in the US but I feel like I’m a Nigerian at heart lol thanks to Burna Boy &amp; all of the Outsiders <U+0001F90D><U+0001F98D> http…",FALSE,0,NA,2023-04-28 09:41:11,FALSE,NA,"1651884256702898179",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ola_Wealth001",65,TRUE,FALSE,NA,NA
"150","@paragayoudothis I can relate <U+0001F62D><U+0001F602><U+0001F602>",FALSE,0,"paragayoudothis",2023-04-28 09:41:09,FALSE,"1651882300999622656","1651884245789409283","1519689912886378496","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ola_krak",0,FALSE,FALSE,NA,NA
"151","@MbakaraPromise Happy birthday yin eka! Greater days, and glory ahead <U+0001F64F><U+0001F3FD>",FALSE,1,"MbakaraPromise",2023-04-28 09:41:07,FALSE,"1651813470696865793","1651884236696158210","1558795462278258688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","meg_Ola_Essien",0,FALSE,FALSE,NA,NA
"152","RT @Blackmillions_: NFL superstar QB Lamar Jackson fired his agent &amp; hired his mom to negotiate his contract. He is now the highest paid QB…",FALSE,0,NA,2023-04-28 09:41:04,FALSE,NA,"1651884224222199808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gory_ola",9983,TRUE,FALSE,NA,NA
"153","RT @belleninato14: Ola!!!!! Will be releasing the au this weekend, so watch out!!<U+0001F440>

#DonnyPangilinan | #BelleMariano 
#DonBelle | #DONBELLE…",FALSE,0,NA,2023-04-28 09:41:01,FALSE,NA,"1651884212977537025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Butterfly042288",3,TRUE,FALSE,NA,NA
"154","@NwoyePedro Never too late",FALSE,0,"NwoyePedro",2023-04-28 09:40:49,FALSE,"1651882682912059393","1651884163107102722","395314197","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gory_ola",0,FALSE,FALSE,NA,NA
"155","RT @AthleticsHenry: Congratulations Ola HS Gymnastics for finishing Top 6 in the state and good luck to Brianna Bassett and Meredith Wesley…",FALSE,0,NA,2023-04-28 09:40:46,FALSE,NA,"1651884151354556416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WillWesley34",7,TRUE,FALSE,NA,NA
"156","RT @Ola_Crrypt: $200 Giveaway Sponsored by $Caesar 

<U+0001F538>Follow @Caesarmemecoin <U+0001F514>

<U+0001F539>Follow @Ola_Crrypt <U+0001F514>

<U+2747><U+FE0F>Like, Retweet &amp; Tag 3 friend

<U+2705>Joi…",FALSE,0,NA,2023-04-28 09:40:30,FALSE,NA,"1651884084803649538",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lailacryptto",216,TRUE,FALSE,NA,NA
"157","@bhash This video is enough to keep bad mouths shut..... Keep it up OLA",FALSE,0,"bhash",2023-04-28 09:40:21,FALSE,"1651843511489302528","1651884043204689921","16489912","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kusuma51434240",0,FALSE,FALSE,NA,NA
"158","@Olaide_Kojo Good day, Ola. To better understand your complaint, please send us a private message on @fcmb_help. -LD",FALSE,0,"Olaide_Kojo",2023-04-28 09:40:06,FALSE,"1651872066440658945","1651883981816619010","239437744","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","MyFCMB",0,FALSE,FALSE,NA,NA
